Episode,Score,Steps,Epsilon,GhostsEaten
4664,550,291,0.15474553520025022,0
4665,380,126,0.15468363698617013,0
4666,1750,85,0.15462176353137566,0
4667,920,240,0.15455991482596312,0
4668,990,118,0.15449809086003274,0
4669,960,398,0.15443629162368874,0
4670,900,189,0.15437451710703928,0
4671,440,285,0.15431276730019647,0
4672,870,120,0.1542510421932764,0
4673,360,157,0.1541893417763991,0
4674,1130,129,0.15412766603968853,0
4675,2920,82,0.15406601497327266,0
4676,1540,62,0.15400438856728335,0
4677,1020,199,0.15394278681185644,0
4678,980,209,0.1538812096971317,0
4679,1140,240,0.15381965721325286,0
4680,1150,238,0.15375812935036756,0
4681,480,151,0.15369662609862741,0
4682,2140,86,0.15363514744818796,0
4683,540,258,0.15357369338920868,0
4684,950,101,0.153512263911853,0
4685,560,180,0.15345085900628827,0
4686,2820,162,0.15338947866268576,0
4687,580,283,0.1533281228712207,0
4688,4410,92,0.1532667916220722,0
4689,2320,256,0.15320548490542338,0
4690,1160,155,0.1531442027114612,0
4691,580,172,0.15308294503037662,0
4692,1700,144,0.15302171185236446,0
4693,540,234,0.15296050316762352,0
4694,560,125,0.15289931896635647,0
4695,2630,105,0.15283815923876995,0
4696,470,164,0.15277702397507445,0
4697,2340,131,0.15271591316548444,0
4698,1140,51,0.15265482680021825,1
4699,2580,56,0.15259376486949816,0
4700,450,53,0.15253272736355036,1
4701,1100,190,0.15247171427260495,0
4702,940,45,0.15241072558689592,0
4703,2280,263,0.15234976129666117,0
4704,570,116,0.1522888213921425,0
4705,1210,3,0.15222790586358564,0
4706,3000,8,0.15216701470124022,0
4707,1240,15,0.15210614789535973,0
4708,620,40,0.1520453054362016,0
4709,670,210,0.1519844873140271,1
4710,480,207,0.1519236935191015,0
4711,4860,81,0.15186292404169388,2
4712,1720,90,0.1518021788720772,0
4713,2700,103,0.15174145800052838,0
4714,1580,90,0.15168076141732817,0
4715,3110,64,0.15162008911276126,4
4716,2400,8,0.15155944107711616,0
4717,1150,134,0.15149881730068532,0
4718,3030,139,0.15143821777376504,2
4719,2330,97,0.15137764248665553,0
4720,2320,240,0.15131709142966088,0
4721,2350,83,0.15125656459308903,1
4722,2350,87,0.1511960619672518,0
4723,2290,110,0.1511355835424649,0
4724,1700,278,0.15107512930904793,0
4725,560,155,0.1510146992573243,0
4726,520,143,0.15095429337762137,0
4727,360,62,0.15089391166027033,0
4728,370,147,0.15083355409560623,0
4729,1540,46,0.15077322067396798,0
4730,990,246,0.1507129113856984,0
4731,950,56,0.15065262622114411,0
4732,580,393,0.15059236517065566,0
4733,410,225,0.15053212822458742,0
4734,370,135,0.1504719153732976,0
4735,1100,160,0.1504117266071483,0
4736,2300,155,0.15035156191650545,0
4737,2330,112,0.15029142129173886,0
4738,1130,160,0.1502313047232222,0
4739,1220,9,0.1501712122013329,0
4740,1740,208,0.15011114371645237,0
4741,3490,69,0.1500510992589658,0
4742,1940,182,0.1499910788192622,1
4743,550,221,0.1499310823877345,0
4744,1590,270,0.14987110995477942,0
4745,1540,103,0.1498111615107975,0
4746,1540,86,0.1497512370461932,0
4747,1040,213,0.14969133655137473,0
4748,2350,72,0.14963146001675418,0
4749,2670,139,0.14957160743274747,0
4750,510,216,0.14951177878977437,0
4751,450,181,0.14945197407825847,0
4752,1570,70,0.14939219328862718,0
4753,360,108,0.14933243641131175,0
4754,1750,71,0.14927270343674723,1
4755,1140,251,0.14921299435537252,0
4756,1660,103,0.1491533091576304,0
4757,1720,144,0.14909364783396734,0
4758,3310,70,0.14903401037483374,0
4759,1720,72,0.1489743967706838,0
4760,1310,16,0.14891480701197554,0
4761,570,272,0.14885524108917075,0
4762,560,159,0.1487956989927351,0
4763,540,175,0.14873618071313802,0
4764,620,8,0.14867668624085276,0
4765,100,55,0.14861721556635643,0
4766,570,136,0.1485577686801299,0
4767,2870,63,0.14849834557265787,0
4768,1320,155,0.14843894623442883,1
4769,560,246,0.14837957065593507,0
4770,580,311,0.1483202188276727,0
4771,1710,127,0.14826089074014165,0
4772,560,76,0.1482015863838456,0
4773,1130,135,0.14814230574929205,0
4774,2300,141,0.14808304882699233,0
4775,1170,294,0.14802381560746153,0
4776,1080,67,0.14796460608121856,0
4777,1260,10,0.14790542023878608,0
4778,750,195,0.14784625807069057,1
4779,310,302,0.1477871195674623,0
4780,2330,88,0.14772800471963532,0
4781,1760,80,0.14766891351774747,0
4782,1960,429,0.14760984595234036,1
4783,1370,301,0.14755080201395943,1
4784,1670,71,0.14749178169315386,1
4785,1160,218,0.1474327849804766,0
4786,960,85,0.1473738118664844,0
4787,470,302,0.14731486234173782,1
4788,460,132,0.14725593639680112,0
4789,2350,182,0.1471970340222424,0
4790,1540,485,0.14713815520863352,0
4791,740,146,0.14707929994655008,1
4792,1540,39,0.14702046822657147,0
4793,480,180,0.14696166003928085,0
4794,1360,122,0.14690287537526514,1
4795,2320,111,0.14684411422511504,0
4796,3250,33,0.146785376579425,0
4797,1140,108,0.14672666242879323,0
4798,1130,186,0.1466679717638217,0
4799,2500,70,0.14660930457511617,1
4800,3480,51,0.14655066085328614,0
4801,1170,163,0.14649204058894483,0
4802,570,135,0.14643344377270925,0
4803,1140,119,0.14637487039520017,0
4804,1740,111,0.1463163204470421,0
4805,1050,118,0.1462577939188633,0
4806,550,114,0.14619929080129576,0
4807,2350,102,0.14614081108497526,0
4808,1120,69,0.14608235476054127,0
4809,1160,100,0.14602392181863705,0
4810,1130,103,0.1459655122499096,0
4811,1730,243,0.14590712604500966,0
4812,1910,58,0.14584876319459167,1
4813,1120,276,0.14579042368931383,0
4814,3510,76,0.14573210751983812,0
4815,1720,140,0.1456738146768302,0
4816,2270,59,0.14561554515095945,0
4817,1150,79,0.14555729893289907,0
4818,1740,134,0.1454990760133259,0
4819,1930,98,0.14544087638292058,1
4820,1860,9,0.14538270003236742,0
4821,1120,63,0.14532454695235447,0
4822,3090,71,0.14526641713357355,1
4823,580,267,0.14520831056672012,0
4824,980,53,0.14515022724249343,0
4825,510,260,0.14509216715159645,0
4826,2590,5,0.14503413028473583,1
4827,1170,190,0.14497611663262194,0
4828,560,161,0.1449181261859689,0
4829,1160,150,0.1448601589354945,0
4830,1370,122,0.14480221487192033,1
4831,2340,176,0.14474429398597158,0
4832,1170,83,0.1446863962683772,0
4833,1960,122,0.14462852170986987,1
4834,2940,87,0.14457067030118592,0
4835,2310,90,0.14451284203306544,0
4836,2140,148,0.14445503689625222,0
4837,580,157,0.14439725488149371,0
4838,1060,141,0.14433949597954113,0
4839,2110,136,0.14428176018114933,2
4840,1710,100,0.14422404747707687,0
4841,1030,76,0.14416635785808604,0
4842,510,290,0.1441086913149428,0
4843,2500,96,0.14405104783841682,1
4844,1760,136,0.14399342741928145,0
4845,770,167,0.14393583004831376,1
4846,1170,129,0.14387825571629445,0
4847,1030,214,0.14382070441400793,0
4848,530,425,0.14376317613224235,0
4849,1760,134,0.14370567086178945,0
4850,1370,103,0.14364818859344475,1
4851,3020,85,0.14359072931800737,1
4852,920,38,0.14353329302628018,0
4853,550,277,0.14347587970906966,0
4854,250,138,0.14341848935718604,0
4855,1760,227,0.14336112196144318,0
4856,1120,120,0.1433037775126586,0
4857,1370,205,0.14324645600165353,1
4858,1100,156,0.14318915741925287,0
4859,3470,64,0.14313188175628516,0
4860,1070,73,0.14307462900358264,0
4861,540,262,0.14301739915198122,0
4862,700,146,0.14296019219232042,1
4863,510,195,0.14290300811544351,0
4864,1080,130,0.14284584691219734,0
4865,2100,114,0.14278870857343248,0
4866,1420,19,0.1427315930900031,1
4867,1940,117,0.1426745004527671,1
4868,780,156,0.142617430652586,1
4869,1840,111,0.14256038368032498,1
4870,1280,172,0.14250335952685286,1
4871,1760,217,0.14244635818304213,0
4872,720,160,0.14238937963976891,1
4873,940,49,0.142332423887913,0
4874,1170,167,0.14227549091835784,0
4875,530,217,0.1422185807219905,0
4876,700,14,0.1421616932897017,0
4877,2300,69,0.14210482861238583,0
4878,1130,60,0.14204798668094087,0
4879,1320,90,0.1419911674862685,1
4880,2440,11,0.141934371019274,0
4881,2530,70,0.1418775972708663,1
4882,2550,99,0.14182084623195795,1
4883,580,120,0.14176411789346519,0
4884,560,133,0.1417074122463078,0
4885,1130,81,0.1416507292814093,0
4886,1150,138,0.14159406898969673,0
4887,1750,94,0.14153743136210087,0
4888,1910,76,0.14148081638955604,1
4889,480,60,0.14142422406300023,1
4890,920,86,0.14136765437337503,0
4891,2900,135,0.1413111073116257,0
4892,2160,98,0.14125458286870105,0
4893,3330,132,0.14119808103555356,0
4894,2360,64,0.14114160180313934,1
4895,520,232,0.1410851451624181,0
4896,1720,157,0.14102871110435314,0
4897,780,167,0.1409722996199114,1
4898,1830,74,0.14091591070006343,1
4899,570,147,0.1408595443357834,0
4900,1050,122,0.1408032005180491,0
4901,2930,176,0.14074687923784188,0
4902,2340,274,0.14069058048614674,0
